respondent_id,ideology,gender,education,age_group,region,policy_code,fairness,policy_label
179,5,1,2,1,1,s_19,3.0,Electric Vehicle Incentives
180,5,1,5,6,2,s_19,4.0,Electric Vehicle Incentives
181,7,1,6,4,4,s_19,4.0,Electric Vehicle Incentives
182,7,2,6,5,5,s_19,5.0,Electric Vehicle Incentives
183,2,2,6,6,1,s_19,4.0,Electric Vehicle Incentives
184,2,2,4,6,4,s_19,4.0,Electric Vehicle Incentives
185,3,1,5,5,3,s_19,4.0,Electric Vehicle Incentives
186,5,2,4,3,2,s_19,1.0,Electric Vehicle Incentives
187,6,1,5,2,3,s_19,3.0,Electric Vehicle Incentives
188,2,2,6,2,1,s_19,3.0,Electric Vehicle Incentives
189,2,1,6,5,5,s_19,3.0,Electric Vehicle Incentives
190,2,2,6,4,1,s_19,4.0,Electric Vehicle Incentives
191,4,1,6,6,4,s_19,4.0,Electric Vehicle Incentives
192,2,1,5,4,1,s_19,4.0,Electric Vehicle Incentives
193,6,2,4,2,4,s_19,4.0,Electric Vehicle Incentives
194,6,2,2,1,1,s_19,4.0,Electric Vehicle Incentives
195,6,1,4,2,1,s_19,3.0,Electric Vehicle Incentives
196,5,1,6,4,1,s_19,3.0,Electric Vehicle Incentives
198,5,1,8,5,1,s_19,3.0,Electric Vehicle Incentives
199,3,2,2,2,1,s_19,4.0,Electric Vehicle Incentives
200,6,1,8,2,4,s_19,1.0,Electric Vehicle Incentives
201,3,2,2,2,3,s_19,5.0,Electric Vehicle Incentives
202,9,2,8,2,2,s_19,1.0,Electric Vehicle Incentives
203,4,2,6,6,5,s_19,4.0,Electric Vehicle Incentives
204,4,2,4,6,5,s_19,4.0,Electric Vehicle Incentives
205,2,1,5,3,4,s_19,1.0,Electric Vehicle Incentives
206,5,1,8,5,3,s_19,3.0,Electric Vehicle Incentives
207,6,1,1,1,1,s_19,5.0,Electric Vehicle Incentives
209,5,2,2,4,1,s_19,4.0,Electric Vehicle Incentives
210,5,1,4,4,1,s_19,3.0,Electric Vehicle Incentives
211,9,2,1,1,5,s_19,3.0,Electric Vehicle Incentives
212,10,2,8,4,2,s_19,1.0,Electric Vehicle Incentives
213,3,2,5,6,3,s_19,1.0,Electric Vehicle Incentives
214,7,2,5,5,4,s_19,4.0,Electric Vehicle Incentives
215,3,2,4,5,4,s_19,2.0,Electric Vehicle Incentives
216,3,2,5,3,1,s_19,3.0,Electric Vehicle Incentives
217,3,1,5,2,1,s_19,5.0,Electric Vehicle Incentives
218,6,1,5,6,3,s_19,3.0,Electric Vehicle Incentives
219,6,1,4,5,4,s_19,3.0,Electric Vehicle Incentives
220,2,1,6,6,1,s_19,2.0,Electric Vehicle Incentives
221,9,2,2,1,1,s_19,3.0,Electric Vehicle Incentives
222,2,1,5,6,5,s_19,3.0,Electric Vehicle Incentives
223,6,1,5,6,3,s_19,4.0,Electric Vehicle Incentives
225,3,1,5,4,1,s_19,4.0,Electric Vehicle Incentives
226,6,1,6,5,1,s_19,3.0,Electric Vehicle Incentives
227,2,1,5,6,5,s_19,4.0,Electric Vehicle Incentives
228,6,1,4,5,4,s_19,1.0,Electric Vehicle Incentives
229,8,2,6,4,3,s_19,5.0,Electric Vehicle Incentives
231,10,2,5,1,1,s_19,4.0,Electric Vehicle Incentives
232,7,2,4,4,2,s_19,4.0,Electric Vehicle Incentives
233,9,2,4,6,2,s_19,4.0,Electric Vehicle Incentives
234,9,2,6,6,4,s_19,2.0,Electric Vehicle Incentives
235,3,1,8,6,1,s_19,3.0,Electric Vehicle Incentives
236,6,1,6,2,4,s_19,1.0,Electric Vehicle Incentives
237,3,2,6,2,1,s_19,5.0,Electric Vehicle Incentives
238,4,2,2,1,4,s_19,5.0,Electric Vehicle Incentives
239,2,2,6,2,4,s_19,3.0,Electric Vehicle Incentives
240,6,1,5,6,1,s_19,4.0,Electric Vehicle Incentives
241,6,1,6,2,2,s_19,3.0,Electric Vehicle Incentives
242,6,1,6,2,2,s_19,3.0,Electric Vehicle Incentives
243,6,2,4,5,5,s_19,4.0,Electric Vehicle Incentives
244,6,1,5,6,1,s_19,4.0,Electric Vehicle Incentives
245,3,2,5,4,1,s_19,3.0,Electric Vehicle Incentives
246,9,1,6,6,3,s_19,4.0,Electric Vehicle Incentives
247,4,1,2,1,3,s_19,2.0,Electric Vehicle Incentives
249,5,1,5,4,1,s_19,3.0,Electric Vehicle Incentives
250,8,1,6,2,4,s_19,4.0,Electric Vehicle Incentives
251,7,2,4,3,4,s_19,2.0,Electric Vehicle Incentives
252,9,2,6,4,3,s_19,2.0,Electric Vehicle Incentives
253,2,1,6,2,1,s_19,4.0,Electric Vehicle Incentives
254,9,2,8,4,1,s_19,4.0,Electric Vehicle Incentives
255,6,1,8,5,2,s_19,4.0,Electric Vehicle Incentives
256,8,2,2,5,1,s_19,3.0,Electric Vehicle Incentives
257,2,2,5,5,4,s_19,1.0,Electric Vehicle Incentives
258,3,1,5,6,5,s_19,5.0,Electric Vehicle Incentives
259,5,1,8,5,1,s_19,5.0,Electric Vehicle Incentives
260,6,1,1,4,3,s_19,3.0,Electric Vehicle Incentives
261,6,1,8,4,5,s_19,4.0,Electric Vehicle Incentives
262,1,2,6,4,1,s_19,4.0,Electric Vehicle Incentives
263,7,2,2,4,1,s_19,2.0,Electric Vehicle Incentives
264,2,1,5,6,3,s_19,4.0,Electric Vehicle Incentives
265,6,1,4,3,1,s_19,3.0,Electric Vehicle Incentives
266,6,2,5,2,4,s_19,4.0,Electric Vehicle Incentives
267,4,1,2,2,1,s_19,3.0,Electric Vehicle Incentives
268,2,2,5,6,2,s_19,4.0,Electric Vehicle Incentives
269,6,2,8,5,1,s_19,3.0,Electric Vehicle Incentives
270,3,1,8,1,1,s_19,3.0,Electric Vehicle Incentives
272,6,1,8,6,3,s_19,4.0,Electric Vehicle Incentives
273,7,2,5,4,1,s_19,4.0,Electric Vehicle Incentives
274,5,2,6,6,3,s_19,4.0,Electric Vehicle Incentives
275,2,2,2,1,1,s_19,3.0,Electric Vehicle Incentives
277,3,1,8,1,1,s_19,2.0,Electric Vehicle Incentives
278,5,1,5,5,1,s_19,4.0,Electric Vehicle Incentives
279,2,2,5,3,2,s_19,4.0,Electric Vehicle Incentives
280,6,1,6,5,1,s_19,3.0,Electric Vehicle Incentives
281,6,2,4,4,2,s_19,5.0,Electric Vehicle Incentives
282,5,1,1,1,2,s_19,3.0,Electric Vehicle Incentives
283,8,1,5,5,2,s_19,4.0,Electric Vehicle Incentives
284,3,2,8,6,4,s_19,4.0,Electric Vehicle Incentives
285,7,1,5,3,3,s_19,3.0,Electric Vehicle Incentives
286,6,2,4,6,1,s_19,3.0,Electric Vehicle Incentives
287,2,2,4,3,1,s_19,4.0,Electric Vehicle Incentives
288,4,2,5,3,2,s_19,3.0,Electric Vehicle Incentives
289,7,2,5,6,1,s_19,2.0,Electric Vehicle Incentives
290,5,2,6,6,4,s_19,3.0,Electric Vehicle Incentives
291,8,2,5,6,4,s_19,4.0,Electric Vehicle Incentives
292,9,1,2,1,1,s_19,3.0,Electric Vehicle Incentives
293,4,2,4,4,4,s_19,3.0,Electric Vehicle Incentives
294,3,1,8,6,1,s_19,2.0,Electric Vehicle Incentives
295,6,1,5,2,2,s_19,4.0,Electric Vehicle Incentives
296,3,1,5,6,1,s_19,4.0,Electric Vehicle Incentives
297,2,2,6,4,4,s_19,4.0,Electric Vehicle Incentives
298,1,2,2,1,4,s_19,4.0,Electric Vehicle Incentives
299,6,3,8,3,3,s_19,2.0,Electric Vehicle Incentives
300,3,1,6,6,1,s_19,4.0,Electric Vehicle Incentives
301,3,2,8,2,4,s_19,2.0,Electric Vehicle Incentives
302,9,1,5,6,4,s_19,4.0,Electric Vehicle Incentives
303,2,1,5,4,4,s_19,4.0,Electric Vehicle Incentives
304,2,2,4,2,4,s_19,3.0,Electric Vehicle Incentives
305,10,2,5,6,3,s_19,2.0,Electric Vehicle Incentives
306,10,2,6,6,2,s_19,1.0,Electric Vehicle Incentives
307,4,2,2,2,4,s_19,4.0,Electric Vehicle Incentives
308,8,1,5,1,1,s_19,4.0,Electric Vehicle Incentives
309,3,2,8,6,4,s_19,3.0,Electric Vehicle Incentives
310,6,2,5,5,2,s_19,2.0,Electric Vehicle Incentives
311,6,1,5,6,1,s_19,3.0,Electric Vehicle Incentives
312,2,1,4,6,1,s_19,3.0,Electric Vehicle Incentives
1,7,2,6,4,4,s_20,2.0,Emissions Trading (Countries)
3,2,1,2,1,1,s_20,3.0,Emissions Trading (Countries)
4,3,2,5,6,4,s_20,2.0,Emissions Trading (Countries)
5,2,2,2,1,3,s_20,2.0,Emissions Trading (Countries)
6,6,2,4,3,3,s_20,2.0,Emissions Trading (Countries)
7,3,2,8,3,3,s_20,2.0,Emissions Trading (Countries)
9,6,2,5,3,4,s_20,3.0,Emissions Trading (Countries)
10,3,1,6,3,1,s_20,1.0,Emissions Trading (Countries)
11,3,2,6,6,5,s_20,3.0,Emissions Trading (Countries)
12,6,1,5,3,1,s_20,4.0,Emissions Trading (Countries)
13,1,1,5,3,3,s_20,1.0,Emissions Trading (Countries)
14,8,1,8,3,4,s_20,2.0,Emissions Trading (Countries)
15,7,2,6,5,1,s_20,5.0,Emissions Trading (Countries)
16,2,2,8,6,1,s_20,1.0,Emissions Trading (Countries)
17,7,2,5,6,1,s_20,4.0,Emissions Trading (Countries)
18,6,2,2,5,5,s_20,1.0,Emissions Trading (Countries)
19,6,1,2,3,2,s_20,3.0,Emissions Trading (Countries)
20,2,2,5,6,2,s_20,4.0,Emissions Trading (Countries)
21,2,2,8,5,5,s_20,2.0,Emissions Trading (Countries)
22,4,1,5,3,2,s_20,4.0,Emissions Trading (Countries)
23,4,2,1,2,5,s_20,2.0,Emissions Trading (Countries)
24,1,1,5,6,3,s_20,4.0,Emissions Trading (Countries)
25,3,2,4,5,4,s_20,4.0,Emissions Trading (Countries)
26,6,1,4,3,5,s_20,3.0,Emissions Trading (Countries)
27,6,1,5,3,5,s_20,3.0,Emissions Trading (Countries)
28,2,2,8,6,3,s_20,3.0,Emissions Trading (Countries)
30,8,2,5,3,4,s_20,4.0,Emissions Trading (Countries)
32,6,2,4,3,4,s_20,1.0,Emissions Trading (Countries)
33,3,2,6,6,4,s_20,2.0,Emissions Trading (Countries)
34,3,1,5,6,4,s_20,2.0,Emissions Trading (Countries)
35,7,2,4,3,5,s_20,2.0,Emissions Trading (Countries)
36,3,2,5,6,1,s_20,1.0,Emissions Trading (Countries)
38,6,2,6,5,4,s_20,2.0,Emissions Trading (Countries)
39,8,1,5,5,4,s_20,4.0,Emissions Trading (Countries)
40,6,1,4,2,4,s_20,3.0,Emissions Trading (Countries)
41,2,2,4,6,1,s_20,2.0,Emissions Trading (Countries)
42,8,1,2,3,1,s_20,1.0,Emissions Trading (Countries)
43,4,2,4,3,1,s_20,4.0,Emissions Trading (Countries)
44,2,2,6,3,1,s_20,3.0,Emissions Trading (Countries)
45,3,1,2,5,5,s_20,3.0,Emissions Trading (Countries)
46,1,1,2,3,1,s_20,2.0,Emissions Trading (Countries)
47,2,1,8,4,3,s_20,2.0,Emissions Trading (Countries)
49,6,2,6,2,4,s_20,2.0,Emissions Trading (Countries)
50,2,2,2,2,1,s_20,4.0,Emissions Trading (Countries)
51,6,2,2,2,2,s_20,3.0,Emissions Trading (Countries)
52,5,1,6,2,1,s_20,5.0,Emissions Trading (Countries)
53,9,2,6,4,3,s_20,2.0,Emissions Trading (Countries)
54,2,1,5,2,2,s_20,2.0,Emissions Trading (Countries)
55,6,1,5,6,2,s_20,2.0,Emissions Trading (Countries)
56,6,2,4,2,3,s_20,5.0,Emissions Trading (Countries)
57,11,2,4,5,2,s_20,3.0,Emissions Trading (Countries)
58,6,2,2,1,1,s_20,3.0,Emissions Trading (Countries)
59,3,2,5,2,3,s_20,3.0,Emissions Trading (Countries)
60,6,2,4,4,3,s_20,1.0,Emissions Trading (Countries)
61,6,1,1,1,1,s_20,2.0,Emissions Trading (Countries)
63,9,1,5,4,2,s_20,3.0,Emissions Trading (Countries)
64,7,1,2,2,1,s_20,3.0,Emissions Trading (Countries)
65,6,2,4,3,3,s_20,2.0,Emissions Trading (Countries)
68,10,2,5,5,5,s_20,2.0,Emissions Trading (Countries)
69,4,2,6,4,1,s_20,3.0,Emissions Trading (Countries)
70,2,1,6,2,1,s_20,4.0,Emissions Trading (Countries)
71,6,2,1,5,3,s_20,4.0,Emissions Trading (Countries)
73,5,1,5,4,2,s_20,4.0,Emissions Trading (Countries)
75,2,2,1,5,1,s_20,2.0,Emissions Trading (Countries)
76,3,1,6,3,4,s_20,3.0,Emissions Trading (Countries)
77,2,2,5,6,1,s_20,3.0,Emissions Trading (Countries)
79,6,1,6,3,3,s_20,4.0,Emissions Trading (Countries)
80,2,1,5,6,1,s_20,4.0,Emissions Trading (Countries)
81,5,1,6,2,1,s_20,2.0,Emissions Trading (Countries)
83,6,2,5,4,2,s_20,1.0,Emissions Trading (Countries)
84,5,2,6,4,1,s_20,4.0,Emissions Trading (Countries)
85,2,2,8,3,3,s_20,2.0,Emissions Trading (Countries)
86,6,2,6,6,1,s_20,1.0,Emissions Trading (Countries)
87,4,1,5,6,1,s_20,1.0,Emissions Trading (Countries)
88,2,1,4,6,5,s_20,2.0,Emissions Trading (Countries)
89,5,1,5,3,3,s_20,3.0,Emissions Trading (Countries)
90,2,2,6,3,1,s_20,3.0,Emissions Trading (Countries)
92,6,1,4,5,2,s_20,3.0,Emissions Trading (Countries)
93,10,1,5,2,4,s_20,1.0,Emissions Trading (Countries)
94,7,1,8,5,5,s_20,4.0,Emissions Trading (Countries)
95,6,2,5,5,3,s_20,1.0,Emissions Trading (Countries)
96,10,2,4,5,5,s_20,1.0,Emissions Trading (Countries)
97,2,2,8,6,4,s_20,3.0,Emissions Trading (Countries)
98,11,2,4,4,2,s_20,1.0,Emissions Trading (Countries)
99,5,1,4,5,4,s_20,4.0,Emissions Trading (Countries)
100,5,2,5,6,1,s_20,2.0,Emissions Trading (Countries)
101,1,2,4,6,4,s_20,3.0,Emissions Trading (Countries)
103,3,1,2,2,4,s_20,3.0,Emissions Trading (Countries)
104,3,2,4,3,4,s_20,3.0,Emissions Trading (Countries)
105,3,2,5,3,1,s_20,2.0,Emissions Trading (Countries)
106,8,2,2,3,1,s_20,2.0,Emissions Trading (Countries)
107,4,1,5,6,1,s_20,2.0,Emissions Trading (Countries)
108,3,1,6,6,3,s_20,1.0,Emissions Trading (Countries)
109,4,2,5,2,3,s_20,3.0,Emissions Trading (Countries)
110,6,2,1,6,4,s_20,3.0,Emissions Trading (Countries)
111,2,1,2,5,3,s_20,3.0,Emissions Trading (Countries)
112,4,1,5,5,3,s_20,3.0,Emissions Trading (Countries)
113,3,2,2,6,1,s_20,2.0,Emissions Trading (Countries)
116,10,1,5,4,4,s_20,3.0,Emissions Trading (Countries)
117,1,1,5,6,3,s_20,1.0,Emissions Trading (Countries)
118,6,2,5,1,5,s_20,4.0,Emissions Trading (Countries)
119,3,1,5,6,3,s_20,2.0,Emissions Trading (Countries)
120,6,1,2,3,3,s_20,3.0,Emissions Trading (Countries)
121,5,2,6,2,1,s_20,2.0,Emissions Trading (Countries)
123,2,2,6,3,1,s_20,4.0,Emissions Trading (Countries)
124,6,2,2,3,1,s_20,1.0,Emissions Trading (Countries)
125,4,2,4,2,3,s_20,5.0,Emissions Trading (Countries)
126,1,2,6,4,3,s_20,1.0,Emissions Trading (Countries)
127,2,1,5,5,2,s_20,3.0,Emissions Trading (Countries)
128,3,1,5,4,1,s_20,3.0,Emissions Trading (Countries)
129,7,1,6,2,1,s_20,4.0,Emissions Trading (Countries)
130,4,1,5,5,2,s_20,3.0,Emissions Trading (Countries)
132,3,2,5,6,1,s_20,2.0,Emissions Trading (Countries)
133,6,1,5,3,1,s_20,1.0,Emissions Trading (Countries)
134,6,1,4,2,4,s_20,3.0,Emissions Trading (Countries)
135,2,1,2,1,3,s_20,4.0,Emissions Trading (Countries)
136,5,1,6,2,1,s_20,3.0,Emissions Trading (Countries)
138,2,1,2,3,1,s_20,3.0,Emissions Trading (Countries)
139,6,1,8,4,3,s_20,4.0,Emissions Trading (Countries)
141,4,2,5,4,3,s_20,2.0,Emissions Trading (Countries)
142,2,1,6,2,1,s_20,4.0,Emissions Trading (Countries)
144,5,2,5,6,3,s_20,3.0,Emissions Trading (Countries)
145,4,1,2,6,5,s_20,3.0,Emissions Trading (Countries)
146,6,1,4,3,5,s_20,4.0,Emissions Trading (Countries)
147,2,2,6,2,1,s_20,1.0,Emissions Trading (Countries)
148,2,2,1,1,1,s_20,1.0,Emissions Trading (Countries)
150,2,2,4,3,1,s_20,2.0,Emissions Trading (Countries)
151,3,1,5,5,2,s_20,2.0,Emissions Trading (Countries)
152,3,2,8,2,2,s_20,3.0,Emissions Trading (Countries)
153,3,2,8,4,5,s_20,1.0,Emissions Trading (Countries)
154,6,1,4,4,4,s_20,4.0,Emissions Trading (Countries)
155,8,2,5,5,3,s_20,1.0,Emissions Trading (Countries)
157,2,1,6,3,1,s_20,2.0,Emissions Trading (Countries)
158,6,1,2,1,3,s_20,3.0,Emissions Trading (Countries)
159,10,2,1,4,3,s_20,1.0,Emissions Trading (Countries)
160,5,1,8,6,3,s_20,3.0,Emissions Trading (Countries)
161,6,2,5,3,1,s_20,3.0,Emissions Trading (Countries)
162,3,1,8,5,4,s_20,3.0,Emissions Trading (Countries)
165,2,1,5,4,4,s_20,3.0,Emissions Trading (Countries)
166,3,3,1,2,4,s_20,3.0,Emissions Trading (Countries)
167,2,2,5,4,1,s_20,3.0,Emissions Trading (Countries)
168,5,2,5,2,2,s_20,3.0,Emissions Trading (Countries)
170,2,1,6,6,2,s_20,1.0,Emissions Trading (Countries)
171,2,1,5,3,1,s_20,3.0,Emissions Trading (Countries)
173,2,1,6,2,3,s_20,2.0,Emissions Trading (Countries)
174,4,1,6,2,1,s_20,2.0,Emissions Trading (Countries)
175,9,1,5,6,2,s_20,3.0,Emissions Trading (Countries)
176,11,2,4,4,4,s_20,3.0,Emissions Trading (Countries)
177,6,2,8,2,1,s_20,3.0,Emissions Trading (Countries)
178,9,2,6,6,3,s_20,4.0,Emissions Trading (Countries)
179,5,1,2,1,1,s_20,2.0,Emissions Trading (Countries)
180,5,1,5,6,2,s_20,4.0,Emissions Trading (Countries)
181,7,1,6,4,4,s_20,2.0,Emissions Trading (Countries)
182,7,2,6,5,5,s_20,1.0,Emissions Trading (Countries)
183,2,2,6,6,1,s_20,3.0,Emissions Trading (Countries)
184,2,2,4,6,4,s_20,3.0,Emissions Trading (Countries)
185,3,1,5,5,3,s_20,2.0,Emissions Trading (Countries)
186,5,2,4,3,2,s_20,1.0,Emissions Trading (Countries)
187,6,1,5,2,3,s_20,3.0,Emissions Trading (Countries)
188,2,2,6,2,1,s_20,5.0,Emissions Trading (Countries)
189,2,1,6,5,5,s_20,3.0,Emissions Trading (Countries)
191,4,1,6,6,4,s_20,4.0,Emissions Trading (Countries)
192,2,1,5,4,1,s_20,3.0,Emissions Trading (Countries)
194,6,2,2,1,1,s_20,3.0,Emissions Trading (Countries)
195,6,1,4,2,1,s_20,3.0,Emissions Trading (Countries)
196,5,1,6,4,1,s_20,3.0,Emissions Trading (Countries)
198,5,1,8,5,1,s_20,2.0,Emissions Trading (Countries)
200,6,1,8,2,4,s_20,3.0,Emissions Trading (Countries)
201,3,2,2,2,3,s_20,4.0,Emissions Trading (Countries)
202,9,2,8,2,2,s_20,1.0,Emissions Trading (Countries)
203,4,2,6,6,5,s_20,2.0,Emissions Trading (Countries)
204,4,2,4,6,5,s_20,3.0,Emissions Trading (Countries)
205,2,1,5,3,4,s_20,3.0,Emissions Trading (Countries)
206,5,1,8,5,3,s_20,1.0,Emissions Trading (Countries)
207,6,1,1,1,1,s_20,5.0,Emissions Trading (Countries)
209,5,2,2,4,1,s_20,2.0,Emissions Trading (Countries)
210,5,1,4,4,1,s_20,3.0,Emissions Trading (Countries)
211,9,2,1,1,5,s_20,3.0,Emissions Trading (Countries)
212,10,2,8,4,2,s_20,1.0,Emissions Trading (Countries)
213,3,2,5,6,3,s_20,3.0,Emissions Trading (Countries)
214,7,2,5,5,4,s_20,3.0,Emissions Trading (Countries)
215,3,2,4,5,4,s_20,1.0,Emissions Trading (Countries)
216,3,2,5,3,1,s_20,3.0,Emissions Trading (Countries)
217,3,1,5,2,1,s_20,3.0,Emissions Trading (Countries)
218,6,1,5,6,3,s_20,3.0,Emissions Trading (Countries)
220,2,1,6,6,1,s_20,2.0,Emissions Trading (Countries)
221,9,2,2,1,1,s_20,3.0,Emissions Trading (Countries)
222,2,1,5,6,5,s_20,3.0,Emissions Trading (Countries)
223,6,1,5,6,3,s_20,2.0,Emissions Trading (Countries)
224,4,1,6,3,4,s_20,1.0,Emissions Trading (Countries)
225,3,1,5,4,1,s_20,2.0,Emissions Trading (Countries)
226,6,1,6,5,1,s_20,3.0,Emissions Trading (Countries)
227,2,1,5,6,5,s_20,3.0,Emissions Trading (Countries)
228,6,1,4,5,4,s_20,3.0,Emissions Trading (Countries)
229,8,2,6,4,3,s_20,3.0,Emissions Trading (Countries)
231,10,2,5,1,1,s_20,3.0,Emissions Trading (Countries)
232,7,2,4,4,2,s_20,3.0,Emissions Trading (Countries)
233,9,2,4,6,2,s_20,2.0,Emissions Trading (Countries)
234,9,2,6,6,4,s_20,2.0,Emissions Trading (Countries)
236,6,1,6,2,4,s_20,1.0,Emissions Trading (Countries)
237,3,2,6,2,1,s_20,4.0,Emissions Trading (Countries)
238,4,2,2,1,4,s_20,2.0,Emissions Trading (Countries)
240,6,1,5,6,1,s_20,4.0,Emissions Trading (Countries)
242,6,1,6,2,2,s_20,3.0,Emissions Trading (Countries)
243,6,2,4,5,5,s_20,4.0,Emissions Trading (Countries)
244,6,1,5,6,1,s_20,4.0,Emissions Trading (Countries)
245,3,2,5,4,1,s_20,1.0,Emissions Trading (Countries)
246,9,1,6,6,3,s_20,3.0,Emissions Trading (Countries)
247,4,1,2,1,3,s_20,3.0,Emissions Trading (Countries)
248,3,2,1,1,3,s_20,2.0,Emissions Trading (Countries)
249,5,1,5,4,1,s_20,3.0,Emissions Trading (Countries)
250,8,1,6,2,4,s_20,3.0,Emissions Trading (Countries)
251,7,2,4,3,4,s_20,3.0,Emissions Trading (Countries)
252,9,2,6,4,3,s_20,4.0,Emissions Trading (Countries)
253,2,1,6,2,1,s_20,2.0,Emissions Trading (Countries)
254,9,2,8,4,1,s_20,1.0,Emissions Trading (Countries)
255,6,1,8,5,2,s_20,1.0,Emissions Trading (Countries)
256,8,2,2,5,1,s_20,1.0,Emissions Trading (Countries)
257,2,2,5,5,4,s_20,2.0,Emissions Trading (Countries)
258,3,1,5,6,5,s_20,4.0,Emissions Trading (Countries)
260,6,1,1,4,3,s_20,4.0,Emissions Trading (Countries)
261,6,1,8,4,5,s_20,3.0,Emissions Trading (Countries)
262,1,2,6,4,1,s_20,2.0,Emissions Trading (Countries)
263,7,2,2,4,1,s_20,1.0,Emissions Trading (Countries)
264,2,1,5,6,3,s_20,1.0,Emissions Trading (Countries)
265,6,1,4,3,1,s_20,3.0,Emissions Trading (Countries)
267,4,1,2,2,1,s_20,3.0,Emissions Trading (Countries)
268,2,2,5,6,2,s_20,4.0,Emissions Trading (Countries)
269,6,2,8,5,1,s_20,2.0,Emissions Trading (Countries)
270,3,1,8,1,1,s_20,3.0,Emissions Trading (Countries)
272,6,1,8,6,3,s_20,4.0,Emissions Trading (Countries)
273,7,2,5,4,1,s_20,1.0,Emissions Trading (Countries)
274,5,2,6,6,3,s_20,4.0,Emissions Trading (Countries)
275,2,2,2,1,1,s_20,3.0,Emissions Trading (Countries)
277,3,1,8,1,1,s_20,3.0,Emissions Trading (Countries)
278,5,1,5,5,1,s_20,2.0,Emissions Trading (Countries)
279,2,2,5,3,2,s_20,4.0,Emissions Trading (Countries)
280,6,1,6,5,1,s_20,4.0,Emissions Trading (Countries)
281,6,2,4,4,2,s_20,3.0,Emissions Trading (Countries)
282,5,1,1,1,2,s_20,3.0,Emissions Trading (Countries)
283,8,1,5,5,2,s_20,4.0,Emissions Trading (Countries)
284,3,2,8,6,4,s_20,1.0,Emissions Trading (Countries)
285,7,1,5,3,3,s_20,1.0,Emissions Trading (Countries)
286,6,2,4,6,1,s_20,2.0,Emissions Trading (Countries)
288,4,2,5,3,2,s_20,2.0,Emissions Trading (Countries)
289,7,2,5,6,1,s_20,3.0,Emissions Trading (Countries)
290,5,2,6,6,4,s_20,2.0,Emissions Trading (Countries)
291,8,2,5,6,4,s_20,3.0,Emissions Trading (Countries)
292,9,1,2,1,1,s_20,4.0,Emissions Trading (Countries)
293,4,2,4,4,4,s_20,4.0,Emissions Trading (Countries)
294,3,1,8,6,1,s_20,2.0,Emissions Trading (Countries)
296,3,1,5,6,1,s_20,3.0,Emissions Trading (Countries)
297,2,2,6,4,4,s_20,2.0,Emissions Trading (Countries)
298,1,2,2,1,4,s_20,1.0,Emissions Trading (Countries)
299,6,3,8,3,3,s_20,3.0,Emissions Trading (Countries)
300,3,1,6,6,1,s_20,2.0,Emissions Trading (Countries)
301,3,2,8,2,4,s_20,4.0,Emissions Trading (Countries)
302,9,1,5,6,4,s_20,4.0,Emissions Trading (Countries)
303,2,1,5,4,4,s_20,3.0,Emissions Trading (Countries)
304,2,2,4,2,4,s_20,2.0,Emissions Trading (Countries)
305,10,2,5,6,3,s_20,3.0,Emissions Trading (Countries)
306,10,2,6,6,2,s_20,1.0,Emissions Trading (Countries)
307,4,2,2,2,4,s_20,4.0,Emissions Trading (Countries)
308,8,1,5,1,1,s_20,2.0,Emissions Trading (Countries)
309,3,2,8,6,4,s_20,1.0,Emissions Trading (Countries)
310,6,2,5,5,2,s_20,1.0,Emissions Trading (Countries)
311,6,1,5,6,1,s_20,2.0,Emissions Trading (Countries)
312,2,1,4,6,1,s_20,3.0,Emissions Trading (Countries)
1,7,2,6,4,4,s_21,4.0,Public Transportation Funding
2,5,1,6,2,5,s_21,4.0,Public Transportation Funding
3,2,1,2,1,1,s_21,5.0,Public Transportation Funding
4,3,2,5,6,4,s_21,4.0,Public Transportation Funding
5,2,2,2,1,3,s_21,5.0,Public Transportation Funding
6,6,2,4,3,3,s_21,3.0,Public Transportation Funding
7,3,2,8,3,3,s_21,3.0,Public Transportation Funding
8,5,1,5,4,4,s_21,2.0,Public Transportation Funding
9,6,2,5,3,4,s_21,4.0,Public Transportation Funding
10,3,1,6,3,1,s_21,4.0,Public Transportation Funding
11,3,2,6,6,5,s_21,2.0,Public Transportation Funding
12,6,1,5,3,1,s_21,4.0,Public Transportation Funding
13,1,1,5,3,3,s_21,5.0,Public Transportation Funding
14,8,1,8,3,4,s_21,3.0,Public Transportation Funding
15,7,2,6,5,1,s_21,3.0,Public Transportation Funding
16,2,2,8,6,1,s_21,5.0,Public Transportation Funding
17,7,2,5,6,1,s_21,2.0,Public Transportation Funding
18,6,2,2,5,5,s_21,3.0,Public Transportation Funding
19,6,1,2,3,2,s_21,2.0,Public Transportation Funding
20,2,2,5,6,2,s_21,4.0,Public Transportation Funding
21,2,2,8,5,5,s_21,3.0,Public Transportation Funding
22,4,1,5,3,2,s_21,4.0,Public Transportation Funding
23,4,2,1,2,5,s_21,4.0,Public Transportation Funding
24,1,1,5,6,3,s_21,1.0,Public Transportation Funding
25,3,2,4,5,4,s_21,4.0,Public Transportation Funding
26,6,1,4,3,5,s_21,3.0,Public Transportation Funding
27,6,1,5,3,5,s_21,3.0,Public Transportation Funding
28,2,2,8,6,3,s_21,3.0,Public Transportation Funding
29,6,1,2,2,3,s_21,4.0,Public Transportation Funding
30,8,2,5,3,4,s_21,4.0,Public Transportation Funding
32,6,2,4,3,4,s_21,1.0,Public Transportation Funding
